playerRanking,gamesPlayed,gamesStarted,minutesPlayed,pointsScored,twoPointersMade,twoPointersAttempted,twoPointersPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,offensiveRebounds,defensiveRebounds,totalRebounds,assists,steals,turnovers,blocks,blocksAgainst,foulsCommited,foulsDrawn,pir,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl
122,25.0,5.0,15.576666666666668,5.0,1.6,2.9,53.4%,0.4,1.6,27.5%,0.5,0.8,65%,0.6,1.9,2.5,3.4,0.8,1.3,0.0,0.1,2.1,2.0,7.4,010106,"NUNEZ, JUAN",20,https://media-cdn.incrowdsports.com/a3c39833-77ab-42cc-926f-9601bada7623.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
123,68.0,25.0,20.610539215686273,7.4,1.6,3.0,53.2%,1.0,2.9,34.5%,1.2,1.6,78%,1.0,1.9,2.9,0.9,0.8,0.5,0.1,0.2,1.7,1.5,7.4,006436,"GIEDRAITIS, ROKAS",32,https://media-cdn.incrowdsports.com/514eb8b6-1987-43f8-b24b-748065632795.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
124,58.0,41.0,24.77126436781609,9.7,1.4,2.7,52.8%,1.8,4.8,38.6%,1.2,1.6,77.2%,0.6,1.6,2.2,1.4,0.4,0.9,0.1,0.3,2.2,1.6,7.4,004761,"MARINKOVIC, VANJA",27,https://media-cdn.incrowdsports.com/fd848082-f689-47f0-a578-a53d63a6fd1b.png,BAS;PAR,BKN;PAR,Baskonia Vitoria-Gasteiz;Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
125,62.0,8.0,16.260215053763442,8.0,1.2,2.3,50.7%,1.6,3.5,46.4%,0.8,1.0,79.7%,0.9,1.9,2.9,0.7,0.5,0.5,0.1,0.3,1.5,0.8,7.4,011085,"ROGKAVOPOULOS, NIKOLAOS",23,https://media-cdn.incrowdsports.com/ea3e07f1-6e57-4af7-9b3c-cdefa3123e4d.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
126,52.0,31.0,20.620512820512822,8.5,2.8,6.4,44.1%,0.4,1.6,24.4%,1.7,2.0,82.9%,0.5,1.7,2.1,3.6,0.4,2.3,0.0,0.4,1.6,2.4,7.5,008173,"SPAGNOLO, MATTEO",21,https://media-cdn.incrowdsports.com/f0795f25-b925-43fa-b39f-96960ac8f71e.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
127,40.0,22.0,20.314583333333335,7.0,1.8,2.7,66.1%,0.8,2.7,30.3%,0.9,1.2,78.7%,1.0,2.0,3.0,1.2,0.6,0.8,0.4,0.2,2.4,1.8,7.6,006919,"OLINDE, LOUIS",26,https://media-cdn.incrowdsports.com/0ca648b2-adaa-4385-94c5-57a9fcf141ce.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
128,76.0,49.0,22.118201754385964,10.6,1.3,2.5,50.8%,2.2,5.3,40.6%,1.6,1.8,87.4%,0.3,1.1,1.3,1.4,0.7,1.0,0.1,0.2,2.1,1.5,7.6,010612,"CANAAN, ISAIAH",33,https://media-cdn.incrowdsports.com/fdbe31b3-5c83-4daf-93b7-36ee2ada05d0.png,OLY;RED,OLY;CZV,Olympiacos Piraeus;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
129,34.0,5.0,18.65686274509804,7.8,1.2,2.2,56%,1.1,3.9,27.1%,2.2,2.4,92.5%,0.2,1.5,1.7,2.6,0.5,1.0,0.0,0.4,2.0,2.3,7.6,012585,"MORGAN, MATTHEW",27,https://media-cdn.incrowdsports.com/6b13fc6a-5417-473f-8199-6259fe951998.png,VIR,VIR,Virtus Bologna,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png
130,53.0,43.0,21.93176100628931,5.3,2.1,4.5,46.9%,0.0,0.1,0%,1.1,1.6,71.1%,1.8,1.5,3.4,1.2,1.0,0.6,0.1,0.1,1.9,2.2,7.7,010588,"BROWN III, JOHN",32,https://media-cdn.incrowdsports.com/39deb3d3-4f63-4841-bc63-594dc5139b92.png,MCO;RED,ASM;CZV,AS Monaco;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
131,26.0,4.0,18.18846153846154,8.2,2.6,5.1,50.4%,0.7,1.6,41.5%,1.0,1.5,67.5%,1.5,2.4,4.0,0.6,0.4,1.3,0.7,0.3,1.9,1.4,7.7,008847,"MICKEY, JORDAN",29,https://media-cdn.incrowdsports.com/175bee47-c3c4-4356-9758-3cbd94c48871.png,VIR,VIR,Virtus Bologna,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png
132,76.0,62.0,21.925877192982455,6.1,1.0,1.8,55.9%,1.1,3.2,35.3%,0.8,1.1,67.1%,0.7,2.6,3.2,2.4,0.7,1.0,0.2,0.1,1.8,1.2,7.8,001255,"PAPANIKOLAOU, KOSTAS",34,https://media-cdn.incrowdsports.com/4077edcc-1632-460c-8bef-384c3c2a06d8.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
133,79.0,40.0,21.855696202531643,7.2,2.3,3.8,62.1%,0.6,2.1,28.4%,0.7,1.1,64.4%,1.2,2.5,3.7,0.4,0.5,0.4,0.2,0.2,2.1,1.7,7.8,011231,"BLOSSOMGAME, JARON",31,https://media-cdn.incrowdsports.com/8e6679e0-e62b-4838-bfa7-11bae0ac5ebb.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
134,55.0,28.0,15.27909090909091,6.3,2.7,4.2,64.3%,0.0,0.0,0%,0.9,1.5,61.2%,1.4,1.8,3.2,0.5,0.3,0.7,0.5,0.3,1.3,1.5,7.8,004554,"ZIZIC, ANTE",27,https://media-cdn.incrowdsports.com/ba96c7c1-38ad-4579-ae05-f40d7530399d.png,IST;VIR,EFS;VIR,Anadolu Efes Istanbul;Virtus Bologna,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png;https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png
135,39.0,29.0,18.086752136752136,5.6,2.2,4.3,51.8%,0.0,0.0,0%,1.2,1.7,68.7%,1.4,1.9,3.3,1.2,0.7,0.7,0.3,0.5,1.6,2.1,7.8,004603,"KOTSAR, MAIK",27,https://media-cdn.incrowdsports.com/e89ad524-3cb3-43fa-991e-dfa5c5068d19.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
136,50.0,11.0,18.078333333333333,9.0,2.0,3.6,55.5%,1.4,3.8,36%,0.9,1.1,77.2%,0.3,1.3,1.6,2.4,0.5,1.3,0.0,0.4,1.3,1.7,7.9,007032,"LO, MAODO",32,https://media-cdn.incrowdsports.com/9f7f2587-caaf-41fd-a2a2-3294355b7907.png,MIL;PRS,EA7;PBB,EA7 Emporio Armani Milan;Paris Basketball,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png;https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
137,67.0,13.0,16.20646766169154,6.4,2.3,3.4,66.7%,0.5,1.0,44.9%,0.4,0.6,78.9%,1.0,2.2,3.2,0.7,0.4,0.7,1.0,0.1,2.0,0.7,7.9,005844,"PAPAGIANNIS, GEORGIOS",27,https://media-cdn.incrowdsports.com/cb807059-ac98-4f20-b7c5-88d7d6862d06.png,ULK;MCO,FBB;ASM,Fenerbahce Beko Istanbul;AS Monaco,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png;https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
138,51.0,20.0,19.015359477124182,9.0,2.3,3.9,60.4%,0.9,3.7,25.4%,1.5,2.0,77.2%,0.5,1.4,1.9,0.9,1.1,1.1,0.4,0.2,1.3,2.0,7.9,008384,"PROCIDA, GABRIELE",22,https://media-cdn.incrowdsports.com/7b39212c-57ba-48ee-b313-18b473fcf736.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
139,31.0,10.0,15.853225806451613,6.2,2.1,3.5,60%,0.0,0.0,0%,2.0,2.8,70.1%,1.3,1.8,3.1,0.4,0.6,0.7,0.4,0.2,2.0,2.2,7.9,013374,"DIOUF, MOUHAMET",23,https://media-cdn.incrowdsports.com/992e479b-f532-4ef2-8717-0614e3acc259.png,VIR,VIR,Virtus Bologna,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png
140,61.0,15.0,21.689071038251367,8.8,1.8,3.7,47.4%,1.3,3.8,34.1%,1.4,1.8,76.1%,0.5,1.7,2.1,2.4,0.7,1.2,0.0,0.2,1.7,1.9,8.0,010781,"LUNDBERG, IFFE",30,https://media-cdn.incrowdsports.com/a2cbf152-7faf-4ce6-b102-ec7cdf64d7b6.png,VIR;PAR,VIR;PAR,Virtus Bologna;Partizan Mozzart Bet Belgrade,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
141,46.0,4.0,17.4786231884058,7.5,0.7,1.5,44.3%,1.5,4.3,34.3%,1.7,2.1,82.1%,0.3,1.3,1.6,4.6,0.5,1.6,0.1,0.1,2.4,2.0,8.0,JDR,"TEODOSIC, MILOS",37,https://media-cdn.incrowdsports.com/ce7511eb-75b9-4f03-9836-56f4a52e971d.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
142,72.0,35.0,20.6537037037037,6.1,1.5,2.6,55.9%,0.8,2.2,38%,0.7,1.1,58.8%,1.1,2.9,4.0,1.5,0.7,0.9,0.5,0.0,2.9,2.0,8.1,002849,"MELLI, NICOLO",33,https://media-cdn.incrowdsports.com/99de0949-0898-4903-9f69-a6ed15e45a55.png,MIL;ULK,EA7;FBB,EA7 Emporio Armani Milan;Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png;https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
143,26.0,10.0,20.12179487179487,8.0,1.6,3.4,47.2%,1.3,3.8,33.3%,0.9,1.7,53.3%,0.5,2.4,2.9,2.4,1.0,1.3,0.3,0.2,2.0,2.3,8.2,005099,"HANGA, ADAM",34,https://media-cdn.incrowdsports.com/f9dd2a24-1b86-4538-aca2-c93136cf6f50.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
144,45.0,38.0,23.529999999999998,8.6,1.4,2.3,59.2%,1.6,3.9,40.9%,1.0,1.2,90.4%,0.3,2.2,2.5,1.3,0.5,0.9,0.0,0.1,2.2,1.9,8.2,002328,"GRIGONIS, MARIUS",30,https://media-cdn.incrowdsports.com/9b6b4d6f-597a-46b9-8584-31e83966f077.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
145,63.0,17.0,17.82857142857143,7.3,1.3,3.0,42.3%,1.1,2.8,39.7%,1.4,1.8,81.1%,0.3,1.5,1.7,3.5,0.5,1.5,0.0,0.3,1.6,2.2,8.2,012044,"DOS SANTOS, YAGO",25,https://media-cdn.incrowdsports.com/6d744023-a776-440a-b713-1d6eea2f9637.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
146,72.0,53.0,19.489583333333332,6.1,2.4,4.1,59.3%,0.0,0.1,50%,1.1,1.4,77.9%,1.8,2.5,4.3,0.5,0.8,0.9,0.8,0.3,2.4,1.4,8.2,010390,"HAYES, KEVARRIUS",27,https://media-cdn.incrowdsports.com/6bc5bce4-f522-4167-8419-8c5d2d1694d2.png,ZAL;PRS,ZAL;PBB,Zalgiris Kaunas;Paris Basketball,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png;https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
147,70.0,28.0,20.26547619047619,8.5,2.1,3.2,64.9%,1.1,2.8,37.9%,1.1,1.4,79.8%,0.9,2.4,3.3,1.1,0.4,1.1,0.1,0.2,2.4,1.9,8.3,007109,"SMITS, ROLANDS",29,https://media-cdn.incrowdsports.com/861b638a-0350-4068-a843-18d57635236a.png,ZAL;IST,ZAL;EFS,Zalgiris Kaunas;Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png;https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png
148,67.0,20.0,22.469900497512437,8.9,2.3,5.1,46.3%,0.9,2.3,39.1%,1.5,1.9,81%,0.3,2.0,2.2,3.3,0.9,1.7,0.0,0.3,2.6,2.0,8.4,007982,"WILLIAMS-GOSS, NIGEL",30,https://media-cdn.incrowdsports.com/cbd6634e-86be-46e4-8eef-b00c58be9e52.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
149,61.0,41.0,22.4103825136612,6.7,1.2,2.4,52.8%,1.0,2.8,36.7%,1.2,1.4,86.9%,1.4,2.9,4.3,1.2,0.7,1.0,0.4,0.1,2.3,1.6,8.4,006760,"BONGA, ISAAC",25,https://media-cdn.incrowdsports.com/974496ef-0137-405c-9ad9-37ef0d4e724a.png,MUN;PAR,BAY;PAR,FC Bayern Munich;Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
150,66.0,60.0,23.970959595959595,6.3,1.3,2.6,48%,1.0,3.3,31.1%,0.7,1.0,73.4%,0.6,2.2,2.7,4.7,1.3,1.7,0.1,0.2,2.6,1.7,8.5,008855,"WALKUP, THOMAS",32,https://media-cdn.incrowdsports.com/fdef274c-1494-4249-bbf0-304fe8bb7f65.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
151,39.0,22.0,19.822649572649574,9.6,1.6,3.0,55.2%,1.3,3.5,37.7%,2.3,2.9,79.1%,0.5,2.2,2.7,0.7,0.5,0.6,0.2,0.4,2.1,2.2,8.5,004088,"OSMAN, CEDI",29,https://media-cdn.incrowdsports.com/826c12aa-ce2b-42fc-ae3b-a302611a8fbe.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
152,51.0,33.0,22.860130718954245,11.0,1.5,3.0,48.1%,2.3,5.2,44.5%,1.2,1.4,85.5%,0.4,1.6,2.0,1.6,0.5,1.5,0.0,0.3,1.3,1.3,8.7,008967,"THOMAS, MATT",30,https://media-cdn.incrowdsports.com/0ec3beb0-4928-4a15-bd58-8a4e56853847.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
153,24.0,6.0,18.611805555555556,10.2,2.8,4.2,67.3%,1.1,3.7,29.5%,1.3,1.7,77.5%,0.3,1.4,1.8,1.8,0.7,1.3,0.2,0.2,1.8,1.8,8.8,003983,"AVRAMOVIC, ALEKSA",29,https://media-cdn.incrowdsports.com/d33d5bc0-cc7d-44e1-8e33-16841e9c34d7.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
154,64.0,20.0,20.95234375,9.5,1.9,3.5,53.8%,1.6,3.8,42.6%,0.9,1.0,85.9%,0.3,1.5,1.8,1.9,0.7,0.7,0.3,0.1,1.8,1.1,8.8,006590,"BEAUBOIS, RODRIGUE",36,https://media-cdn.incrowdsports.com/d9946f3a-20ae-414f-a62f-0d85dbb5bb07.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png
155,71.0,36.0,22.721830985915492,16.1,2.2,4.6,47.1%,3.2,8.5,37.6%,2.2,2.6,84.2%,0.3,1.0,1.2,1.5,0.4,1.7,0.0,0.6,2.5,2.5,8.8,011948,"HOWARD, MARKUS",25,https://media-cdn.incrowdsports.com/dac08765-8984-4e9b-85ce-92f3670ce151.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
156,40.0,28.0,20.202083333333334,8.2,2.3,4.7,48.9%,0.6,2.2,29.5%,1.6,1.9,85.5%,0.3,1.2,1.5,4.8,0.6,2.2,0.0,0.6,1.4,2.0,8.9,008780,"HERMANNSSON, MARTIN",30,https://media-cdn.incrowdsports.com/4032c082-43d3-42a6-aaad-00ff98c2a756.png,PAM;BER,VBC;BER,Valencia Basket;ALBA Berlin,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png;https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
157,55.0,31.0,21.673333333333332,9.8,1.8,3.8,48.3%,1.3,3.7,36.1%,2.1,2.3,89.9%,0.5,2.3,2.8,1.8,0.7,1.1,0.1,0.2,3.0,2.6,8.9,009754,"LOYD, JORDAN",31,https://media-cdn.incrowdsports.com/215f2623-efe0-44f4-b8b1-e4d466ae2d19.png,MCO;TEL,ASM;MTA,AS Monaco;Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
158,64.0,28.0,23.776041666666668,8.0,1.8,3.4,52.1%,1.1,3.0,38.6%,1.1,1.3,82.9%,0.6,1.9,2.5,2.7,0.7,1.1,0.1,0.2,1.9,1.8,8.9,011205,"HALL, DEVON",29,https://media-cdn.incrowdsports.com/fd68fd6d-fa27-4c04-8b1b-f5347105fcba.png,MIL;ULK,EA7;FBB,EA7 Emporio Armani Milan;Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png;https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
159,51.0,42.0,22.124509803921566,6.2,1.8,3.5,52.2%,0.7,2.2,31.9%,0.4,0.8,48.8%,0.6,3.1,3.7,4.6,1.0,1.8,0.2,0.3,2.2,1.1,8.9,001932,"CALATHES, NICK",35,https://media-cdn.incrowdsports.com/b3944598-7108-4b0a-a4e7-f8a628b8fbff.png,ULK;MCO,FBB;ASM,Fenerbahce Beko Istanbul;AS Monaco,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png;https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
160,68.0,56.0,16.46764705882353,7.8,2.6,4.3,60.3%,0.5,1.2,40%,1.2,1.8,65.9%,1.0,2.2,3.3,0.9,0.4,1.0,0.2,0.1,1.9,2.4,9.0,LCZ,"MOTIEJUNAS, DONATAS",34,https://media-cdn.incrowdsports.com/39083acc-1aae-4898-b1e0-0ec50c84f03e.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
161,55.0,46.0,20.973030303030303,7.7,2.7,5.0,53.1%,0.4,1.6,27%,1.1,1.6,70.1%,0.5,2.1,2.6,3.2,1.1,1.6,0.3,0.2,2.2,2.2,9.1,008985,"BOLMARO, LEANDRO",24,https://media-cdn.incrowdsports.com/ea51e519-2f07-44bf-ae25-3f3f825ba0c8.png,MUN;MIL,BAY;EA7,FC Bayern Munich;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
162,60.0,47.0,15.233333333333333,6.7,2.8,4.4,63.9%,0.0,0.0,0%,1.1,1.8,61.3%,2.0,3.1,5.0,0.2,0.2,0.9,0.4,0.2,1.9,1.8,9.1,006568,"FALL, YOUSSOUPHA",29,https://media-cdn.incrowdsports.com/f3205fbf-bef5-4b8a-9ea3-402b4a378331.png,ASV;BAR,ASV;BAR,LDLC ASVEL Villeurbanne;FC Barcelona,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
163,55.0,31.0,20.445757575757575,9.6,3.7,6.7,55.3%,0.2,0.6,33.3%,1.6,2.4,66.2%,1.5,2.5,4.0,1.2,0.7,1.5,0.2,0.8,2.4,2.4,9.2,011934,"WETZELL, YANNI",28,https://media-cdn.incrowdsports.com/d30b67da-dc86-45f4-969f-ecb23a50e0ef.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
164,56.0,30.0,22.298809523809524,8.5,2.6,3.9,65.3%,0.7,1.9,38.5%,1.2,1.7,75.3%,0.8,2.4,3.2,1.2,0.5,1.0,0.1,0.3,1.8,1.7,9.2,009005,"DECK, GABRIEL",29,https://media-cdn.incrowdsports.com/67bcca4b-c111-46c5-ab33-5776f7866d53.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
165,54.0,39.0,26.59753086419753,11.5,2.8,5.9,47.9%,1.3,3.6,35.6%,2.1,2.5,83.6%,0.8,2.5,3.3,2.2,0.9,2.2,0.1,0.5,2.8,2.4,9.3,012080,"LUWAWU-CABARROT, TIMOTHE",29,https://media-cdn.incrowdsports.com/ed294dca-7919-4472-aedc-1de0467335ca.png,ASV;BAS,ASV;BKN,LDLC ASVEL Villeurbanne;Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
166,65.0,30.0,19.61846153846154,9.9,3.2,5.5,56.9%,0.7,1.9,35%,1.6,2.0,82.7%,1.5,2.1,3.6,0.8,0.4,1.3,0.5,0.3,2.2,1.7,9.3,011219,"SORKIN, ROMAN",28,https://media-cdn.incrowdsports.com/6d000710-a608-4093-8a24-3de224d00ca3.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
167,70.0,50.0,21.97642857142857,6.7,1.7,2.8,61.5%,0.9,2.7,32.3%,0.6,0.9,68.2%,1.1,3.6,4.7,2.3,0.5,1.4,0.3,0.1,1.5,1.2,9.3,007201,"VOIGTMANN, JOHANNES",32,https://media-cdn.incrowdsports.com/9b05546b-aec0-4af0-b213-2f9db3d250fc.png,MIL;MUN,EA7;BAY,EA7 Emporio Armani Milan;FC Bayern Munich,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png;https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
168,31.0,9.0,14.579569892473117,8.4,3.5,5.5,63.3%,0.1,0.3,40%,1.1,1.5,70.8%,1.8,2.2,4.0,0.6,0.4,1.4,0.7,0.4,1.7,1.4,9.4,005353,"YURTSEVEN, OMER",26,https://media-cdn.incrowdsports.com/49a2cbbb-5f11-4a78-a421-6a64972c15bb.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
169,64.0,23.0,21.033854166666668,7.8,0.6,1.2,48.1%,1.9,5.0,37.6%,0.9,1.0,92.2%,0.3,1.6,1.8,5.6,0.4,2.2,0.0,0.1,1.4,1.3,9.4,011193,"BLATT, TAMIR",27,https://media-cdn.incrowdsports.com/cba0b06c-87ec-47ed-ad88-bf274bdb7477.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
170,33.0,14.0,17.037373737373738,5.5,2.2,3.7,61.2%,0.0,0.0,0%,1.0,1.5,64%,2.1,3.7,5.8,0.3,0.4,0.9,1.0,0.2,1.9,1.5,9.4,010791,"KOUMADJE, KHALIFA",28,https://media-cdn.incrowdsports.com/6c449e73-6d7f-446a-963f-8fa230763dc5.png,BER,BER,ALBA Berlin,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png
171,68.0,48.0,25.182843137254903,7.1,1.6,3.2,51.2%,0.7,2.0,33.8%,1.9,2.2,84.7%,1.2,2.3,3.5,2.3,0.5,1.0,0.1,0.2,2.5,2.9,9.5,002329,"ULANOVAS, EDGARAS",32,https://media-cdn.incrowdsports.com/474ff5fa-5ca2-47af-b70e-ac3960884a01.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
172,30.0,17.0,17.21388888888889,8.9,2.6,4.1,63.1%,0.9,2.1,40.6%,1.2,1.8,66%,1.1,2.3,3.4,1.6,0.4,0.7,0.2,0.2,2.5,1.7,9.5,012743,"KAMINSKY, FRANK",30,https://media-cdn.incrowdsports.com/b6f972a7-dadd-44ca-9b87-6fcc4ea38e8c.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
173,77.0,48.0,22.075108225108224,8.6,2.4,4.5,54.5%,0.9,2.3,37.7%,1.2,1.6,72.6%,1.4,3.2,4.5,0.8,0.6,0.8,0.2,0.2,1.9,1.5,9.5,007866,"MITOGLOU, KONSTANTINOS",28,https://media-cdn.incrowdsports.com/5c5b1aaf-6cd7-4d7c-bc81-5a2ca5391123.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
